compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets
WJSPLZHQAMRSFU-IPVIFZNSSA-N,O=C1CCC(N2C(=O)c3ccc(C4CCN(Cc5ccc(C(F)(F)C(=O)Nc6cc([C@H]7CC[C@@H](Oc8cccnn8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(C4CCN(Cc5ccc(C(F)(F)C(=O)Nc6cc(C7CCC(Oc8cccnn8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6413,MG-6413,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
LXWIIBOTLNCWQV-FJQWTRAQSA-N,O=C1CCC(N2Cc3cc(C4CCN(Cc5ccc(C(F)(F)C(=O)Nc6cc([C@@H]7CC[C@H](Oc8ncccn8)C7)n[nH]6)cc5)CC4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(C4CCN(Cc5ccc(C(F)(F)C(=O)Nc6cc(C7CCC(Oc8ncccn8)C7)n[nH]6)cc5)CC4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-6412,MG-6412,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
FLGAVPICKJNFGK-JMMGFLIGSA-N,O=C1CCC(N2C(=O)c3ccc(C4CCN(Cc5ccc(C(F)(F)C(=O)Nc6cc([C@H]7CC[C@@H](Oc8ccccc8Cl)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(C4CCN(Cc5ccc(C(F)(F)C(=O)Nc6cc(C7CCC(Oc8ccccc8Cl)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6411,MG-6411,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
LSQFYZFWCSXTKU-SBCDTZFISA-N,Cc1cccc(O[C@@H]2CC[C@H](c3cc(NC(=O)C(F)(F)c4ccc(CN5CCC(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)cc4)[nH]n3)C2)n1,Cc1cccc(OC2CCC(c3cc(NC(=O)C(F)(F)c4ccc(CN5CCC(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)cc4)[nH]n3)C2)n1,defined,mgdb,MG-6410,MG-6410,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
DFJCUWUORXXGBA-SBCDTZFISA-N,O=C1CCC(N2C(=O)c3ccc(C4CCN(Cc5ccc(CC(=O)Nc6cc([C@H]7CC[C@@H](Oc8ccc(F)cn8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(C4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(Oc8ccc(F)cn8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6409,MG-6409,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
OVCPBHUAYOCKFK-GTYDATPSSA-N,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)c3ccc(N4CCN(CC5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)cc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CCN(CC5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6375,MG-6375,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
AXMGDXAZETYEFO-LUGHSEFTSA-N,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccc(N4CCC5(CCN(CC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)C5)CC4)cc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CCC5(CCN(CC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)C5)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6374,MG-6374,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
WYRRXJIWPSQSDB-HKOIWEFASA-N,C[C@H](C(=O)Nc1cc([C@@H]2CC[C@@H](OC(=O)N3CC[C@@H]3C)C2)n[nH]1)c1ccc(CN2CCN(c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc1,CC(C(=O)Nc1cc(C2CCC(OC(=O)N3CCC3C)C2)n[nH]1)c1ccc(CN2CCN(c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc1,defined,mgdb,MG-6372,MG-6372,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
WYRRXJIWPSQSDB-OQQDXPLMSA-N,C[C@H](C(=O)Nc1cc([C@@H]2CC[C@H](OC(=O)N3CC[C@H]3C)C2)n[nH]1)c1ccc(CN2CCN(c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc1,CC(C(=O)Nc1cc(C2CCC(OC(=O)N3CCC3C)C2)n[nH]1)c1ccc(CN2CCN(c3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)cc1,defined,mgdb,MG-6371,MG-6371,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
RSIMCRXCPNWUEG-RYKPYGHVSA-N,C[C@@H]1CCN1C(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)C3(c4ccc(CN5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)cc4)CC3)[nH]n2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)C3(c4ccc(CN5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)cc4)CC3)[nH]n2)C1,defined,mgdb,MG-6370,MG-6370,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
HJKKOLUJQSYJKW-FIBWSSNZSA-N,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccc(N4CCN(CC5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC(F)(F)C4)cc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CCN(CC5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)CC(F)(F)C4)cc3)n[nH]2)C1,defined,mgdb,MG-6369,MG-6369,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
KAXDZRYBTFDIRW-PTJHPHGDSA-N,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3F)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3F)n[nH]2)C1,defined,mgdb,MG-6368,MG-6368,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
NBGDOWAFGZXNDA-OHCGPUKPSA-N,CC(C)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)C3(c4ccc(CN5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)cc4)CC3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)C3(c4ccc(CN5CCN(c6ccc7c(c6)C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)cc4)CC3)n[nH]2)C1,defined,mgdb,MG-6367,MG-6367,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
CWBCTKGTOMTMOF-AYMNAGSWSA-N,O=C1CCC(N2C(=O)c3ccc(N4CCC(c5ccc(C(=O)Nc6cc([C@H]7CC[C@@H](Oc8ccccc8Cl)C7)[nH]n6)c(F)c5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCC(c5ccc(C(=O)Nc6cc(C7CCC(Oc8ccccc8Cl)C7)[nH]n6)c(F)c5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6399,MG-6399,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
BXIKLBHDYVEDLA-HXSXJWMMSA-N,O=C1CCC(N2Cc3cc(N4CCC(c5ccc(C(=O)Nc6cc([C@H]7CC[C@@H](Oc8ccccc8Cl)C7)[nH]n6)c(F)c5)CC4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(N4CCC(c5ccc(C(=O)Nc6cc(C7CCC(Oc8ccccc8Cl)C7)[nH]n6)c(F)c5)CC4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-6398,MG-6398,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
UCGODYSWZGGFOB-YKXZUTBHSA-N,O=C1CCC(N2Cc3cc(N4CCC(c5ccc(C(=O)Nc6cc([C@@H]7CC[C@@H](Oc8ccccn8)C7)[nH]n6)cc5F)CC4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(N4CCC(c5ccc(C(=O)Nc6cc(C7CCC(Oc8ccccn8)C7)[nH]n6)cc5F)CC4)ccc3C2=O)C(=O)N1,defined,mgdb,MG-6397,MG-6397,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
DNNQEMMKZOEFDB-XUTDGUBDSA-N,O=C1CCC(N2C(=O)c3ccc(N4CCC(c5ccc(C(=O)Nc6cc([C@@H]7CC[C@@H](Oc8ccccn8)C7)[nH]n6)cc5F)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCC(c5ccc(C(=O)Nc6cc(C7CCC(Oc8ccccn8)C7)[nH]n6)cc5F)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6396,MG-6396,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
GNLNYGZLSLEPAZ-BWOOIXMFSA-N,O=C1CCC(N2C(=O)c3cc(F)c(N4CCC(c5ccc(C(=O)Nc6cc([C@H]7CC[C@@H](Oc8ccccn8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cc(F)c(N4CCC(c5ccc(C(=O)Nc6cc(C7CCC(Oc8ccccn8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6395,MG-6395,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
DRRMZXOMEYTREL-XUJTUXMWSA-N,O=C1CCC(N2C(=O)c3cc(F)c(N4CCC(c5ccc(C(=O)Nc6cc([C@H]7CC[C@@H](Oc8ccccc8Cl)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cc(F)c(N4CCC(c5ccc(C(=O)Nc6cc(C7CCC(Oc8ccccc8Cl)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6394,MG-6394,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
IQZKBMXWZHVSOZ-NWQMUFNDSA-N,[2H][C@]1(C)CCN1C(=O)O[C@@]1([2H])CC[C@@]1(C)c1cc(NC(=O)c2cccc(-c3cn(CCN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)nn3)c2)n[nH]1,[H]C1(C)CCN1C(=O)OC1([H])CCC1(C)c1cc(NC(=O)c2cccc(-c3cn(CCN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)nn3)c2)n[nH]1,defined,mgdb,MG-6393,MG-6393,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
PAIYMJYGYJIYMW-KJTLUGHBSA-N,C[C@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6359,MG-6359,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
PAIYMJYGYJIYMW-GNTJTKHNSA-N,C[C@@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6358,MG-6358,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
WLLUPJVDIZMNIS-FBJACRBTSA-N,C[C@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)CN3CCC(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)[nH]n2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)CN3CCC(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)[nH]n2)C1,defined,mgdb,MG-6357,MG-6357,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
BSYSGIBCLKAGBQ-FLIATKKQSA-N,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccc(N4C[C@H]5CN(CC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)C[C@H]5C4)cc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CC5CN(CC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5C4)cc3)n[nH]2)C1,defined,mgdb,MG-6355,MG-6355,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
AWENWTQOMSBXSQ-JFPQUTRXSA-N,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccc(N4CCC5(CN(CC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)C5)C4)cc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)c3ccc(N4CCC5(CN(CC6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)C5)C4)cc3)n[nH]2)C1,defined,mgdb,MG-6354,MG-6354,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
VCLGWLTWSKYYDP-JRSXUWQBSA-N,CC(C)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)nc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)nc3)n[nH]2)C1,defined,mgdb,MG-6353,MG-6353,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
DSUONAWFQVFNKG-FBJACRBTSA-N,C[C@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)CN3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)CN3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,defined,mgdb,MG-6352,MG-6352,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
RNXZTFXPRNZPTQ-YILUXTAHSA-N,C[C@H]1CCN1C(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)c3ccc(OC4CCN(C5C=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=CC5)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)c3ccc(OC4CCN(C5C=C6C(=O)N(C7CCC(=O)NC7=O)C(=O)C6=CC5)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6351,MG-6351,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
ORHBGOCSEMXKAU-KZKSFLRFSA-N,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)CC3CCC(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)CC3CCC(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,defined,mgdb,MG-6382,MG-6382,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
IIXSHSRPAOSNEU-IAQDXTAKSA-N,CC(C)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)C3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)C3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,defined,mgdb,MG-6381,MG-6381,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
CIZIVTNTSBMJKU-IPVIFZNSSA-N,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)CC3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)CC3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,defined,mgdb,MG-6380,MG-6380,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
CIZIVTNTSBMJKU-BTSVVPJUSA-N,CC(C)NC(=O)O[C@H]1CC[C@H](c2cc(NC(=O)CC3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)CC3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,defined,mgdb,MG-6379,MG-6379,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
IIXSHSRPAOSNEU-FHHUFSQRSA-N,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)C3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)C3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)n[nH]2)C1,defined,mgdb,MG-6378,MG-6378,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
RPLHVTBVRVOWAG-OMUWIBBISA-N,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCC(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCC(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6377,MG-6377,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
SZYSYIKHKFWTAU-IPVIFZNSSA-N,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccc(C4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(C4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6376,MG-6376,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
XXSGMHWAYUOULK-NOUBFSLESA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@H]7CC[C@@H](OC(=O)N8CCCC8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCCC8)C7)n[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6343,MG-6343,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
QPMTUBIXRAIZHX-IIGLAQEISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CCOCC89CC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCOCC89CC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6342,MG-6342,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
PXVXEOMBCCNOAX-IAGZEPQKSA-N,CC(C)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(F)c3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(F)c3)n[nH]2)C1,defined,mgdb,MG-6341,MG-6341,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
SKBNLJCBNFIXSZ-IMEZMCTCSA-N,C[C@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3F)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3F)n[nH]2)C1,defined,mgdb,MG-6340,MG-6340,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
FLSOVRBMPLPKIA-QSQXPTTMSA-N,C[C@@H]1CCN1C(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5cc6c(cc5F)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,CC1CCN1C(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5cc6c(cc5F)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)n[nH]2)C1,defined,mgdb,MG-6339,MG-6339,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
BKLBHORPNOIJOP-SVCPQJFISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CC9(COC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CC9(COC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6338,MG-6338,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
LDMAXHBNSUGJBK-IAGZEPQKSA-N,CC(C)NC(=O)O[C@@H]1CC[C@@H](c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(Cl)c3)n[nH]2)C1,CC(C)NC(=O)OC1CCC(c2cc(NC(=O)Cc3ccc(CN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)c(Cl)c3)n[nH]2)C1,defined,mgdb,MG-6337,MG-6337,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
QZEQHUCDNZMWSX-SBCDTZFISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@H]7CC[C@@H](OC(=O)N8CCC89CCC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CCC89CCC9)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6336,MG-6336,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
OGUFEBUJAMCKER-IIGLAQEISA-N,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc([C@@H]7CC[C@@H](OC(=O)N8CC9(CCC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(N4CCN(Cc5ccc(CC(=O)Nc6cc(C7CCC(OC(=O)N8CC9(CCC9)C8)C7)[nH]n6)cc5)CC4)cc3C2=O)C(=O)N1,defined,mgdb,MG-6335,MG-6335,,,,CDK2,unknown,1,degradation_evidence,NanoBRET,False,,False,False,False,,,,,False
